Date,Tweet-text,Retweets,Likes,entities,topic,confidence,sentiment,sentiment_confidence
2014/12/03_11:20,Big news: More than 200 U.S. companies are supporting the President's plan to cut carbon pollution from power plants.http://ofa.bo/c1nN,857,1247,['U.S.' 'GPE'],business,0.4811020791530609,positive,0.8387402892112732
2014/12/01_12:58,President Obama is taking a big step towards fixing our broken immigration system. Stand up for #ImmigrationAction: http://ofa.bo/e1m9,709,1213,['Obama' 'PERSON'],USA,0.4603436291217804,positive,0.7565152645111084
2014/12/01_08:30,Check out the offers on this marketplace today: http://ofa.bo/b1pG  #GetCoveredpic.twitter.com/UQY0rlUNR7,364,723,,business,0.3964465260505676,neutral,0.8405526876449585
2014/11/29_10:06,Check this off your to-do list: Find quality affordable health care. http://ofa.bo/c1jk  #GetCoveredpic.twitter.com/vlHa9lBvQl,543,1049,,health,0.9175247550010681,neutral,0.5985072255134583
2014/11/29_08:51,Make sure everyone in your life who needs it knows the health care marketplace is open again: http://ofa.bo/p1sm  #GetCovered,671,1172,,health,0.7197933197021484,positive,0.7448030114173889
2014/11/29_07:36,There's no better time to be thankful for your health––but make sure you're prepared for anything: http://ofa.bo/a1mE  #GetCovered,617,1266,,health,0.9329953789710999,positive,0.9008677005767822
2014/11/28_10:48,The most important marketplace open today: http://ofa.bo/r1mT  #GetCovered,410,867,,business,0.5200900435447693,positive,0.8848703503608704
2014/11/28_09:22,Jeff is the entrepreneur he always dreamed he’d be—because of health care reform. Read more: http://ofa.bo/r1mS  #ThisIsWhy,348,780,['Jeff' 'PERSON'],health,0.8566180467605591,neutral,0.5076329708099365
2014/11/28_07:47,Be thankful for your health—but be smart about your future. #GetCovered now: http://ofa.bo/g1jl,743,1373,,health,0.9246750473976135,positive,0.8690193295478821
2014/11/27_07:17,From my family to yours happy Thanksgiving. http://ofa.bo/c1io,1870,4286,,family,0.9461898803710938,positive,0.966486930847168
2014/11/26_11:32,LIVE: President Obama is pardoning the National Thanksgiving Turkey. Tune in now: http://ofa.bo/e1jJ,431,913,['Obama' 'PERSON'],politics,0.5018879175186157,neutral,0.5055730938911438
2014/11/26_10:16,Don't miss the annual turkey pardoning at 2:15 p.m. ET: http://ofa.bo/q1lm,434,886,,family,0.48764142394065857,positive,0.7255228161811829
2014/11/26_07:57,ICYMI: The President sent a message to OFA supporters about the importance of taking action on immigration reform.http://ofa.bo/f1lH,282,700,['OFA' 'ORG'],politics,0.5173364281654358,neutral,0.7051258087158203
2014/11/25_15:47,Americans are tired of gridlock. We're ready to move forward.  #ImmigrationAction,742,1551,['Americans' 'NORP'],USA,0.6484750509262085,neutral,0.5830327272415161
2014/11/25_15:42,I'm going to do what I can to make the system work better.  #ImmigrationAction,809,1693,,business,0.4976566731929779,positive,0.7259554266929626
2014/11/25_15:39,When folks in Congress question my authority to take action I've got one answer: Pass a bill. #ImmigrationAction,1275,2189,['Congress' 'ORG'],business,0.43900346755981445,neutral,0.7077178359031677
2014/11/25_15:36,The actions we're taking will grow the economy for everybody.  #ImmigrationAction,465,993,,business,0.5884867310523987,positive,0.7237194776535034
2014/11/25_15:23,Immigrants have made this City of Broad Shoulders their home.  #ImmigrationAction,521,912,['City' 'GPE'],family,0.6129661202430725,neutral,0.6843607425689697
2014/11/25_15:11,It is good to be home.  in Chicago #ImmigrationAction,543,1376,['Chicago' 'GPE'],family,0.4930263161659241,positive,0.8932347893714905
2014/11/25_13:36,President Obama is at the @CopernicusCtr in Chicago speaking about #ImmigrationAction at 5:35 p.m. ET. Tune in: http://ofa.bo/q1ks,338,680,"['Obama' 'PERSON'],['@CopernicusCtr' 'ORG'],['Chicago' 'GPE'],['#ImmigrationAction' 'WORK_OF_ART']",politics,0.6300688982009888,neutral,0.8646215200424194
2014/11/24_10:54,FACT: Thanks to #ImmigrationAction the economy will grow and average wages will go up for both U.S. born and immigrant workers.,1008,1617,"['#ImmigrationAction the economy will' 'EVENT'],['U.S.' 'GPE']",business,0.3949697017669678,positive,0.6609302163124084
2014/11/22_14:30,We are a nation of immigrants. It has always given America a big advantage over other nations. http://ofa.bo/d1ef,2162,2983,['America' 'GPE'],USA,0.6216340661048889,positive,0.7627496123313904
2014/11/22_12:35,The President sent a message to OFA supporters about why he's taking #ImmigrationAction: http://ofa.bo/e1gz,435,961,['OFA' 'ORG'],politics,0.534422755241394,neutral,0.83523029088974
2014/11/22_11:00,FACT: President Obama's #ImmigrationAction will boost the U.S. GDP by tens of billions of dollars.,1185,1918,"['Obama' 'PERSON'],['#ImmigrationAction will' 'LAW'],['U.S.' 'GPE']",USA,0.4924998879432678,positive,0.5848206877708435
2014/11/21_13:35,“We didn’t raise the Statue of Liberty with her back to the world—we did it with her light shining.”  #ImmigrationAction,2643,3778,['the Statue of Liberty' 'WORK_OF_ART'],USA,0.43406379222869873,neutral,0.6524713635444641
2014/11/21_13:32,“Generations of immigrants have made this country what it is. It's what makes us special.”  #ImmigrationAction,2508,3197,,USA,0.49635347723960876,positive,0.8552575707435608
2014/11/21_13:29,“We're a nation that values families and we should work together to keep them together.”  #ImmigrationAction,1344,2129,,family,0.8042522668838501,positive,0.6490602493286133
2014/11/21_13:26,“We're a nation that gives people a chance to take responsibility—and make amends.”  #ImmigrationAction,921,1635,,USA,0.5359223484992981,neutral,0.5191543698310852
2014/11/21_13:19,“I know some critics call this action 'amnesty.' It's not amnesty. Amnesty is what we have now.”  #ImmigrationAction,733,1221,,business,0.40048518776893616,neutral,0.5471486449241638
2014/11/21_13:16,“This is not just a Latino issue. This is an American issue.”  #ImmigrationAction,1354,2036,"['Latino' 'NORP'],['American' 'NORP']",USA,0.8494568467140198,neutral,0.7117744088172913
2014/11/21_13:14,Not everybody will qualify under this provision—that's the truth. That's why we're still going to have to pass a bill. ,594,1101,,business,0.4381602108478546,neutral,0.5611967444419861
2014/11/21_13:09,“I wasn't going to sit idly by and not do at least what I was authorized to do.”  #ImmigrationAction,769,1473,,business,0.8092830181121826,neutral,0.609282374382019
2014/11/21_12:58,Our immigration system has been broken for a very long time and everyone knows it.  #ImmigrationAction,859,1352,,business,0.46101951599121094,negative,0.9145913124084473
2014/11/21_12:51,LIVE: President Obama is at Del Sol High School in Las Vegas discussing his #ImmigrationAction. Watch here: http://ofa.bo/a1hJ,1533,717,"['Obama' 'PERSON'],['Del Sol High School' 'ORG'],['Las Vegas' 'GPE']",politics,0.6187152862548828,neutral,0.8578724265098572
2014/11/21_12:13,President Obama will speak about the steps he's taking on immigration at 3:55 p.m. ET. Tune in: http://ofa.bo/a1hI  #ImmigrationAction,466,795,['Obama' 'PERSON'],politics,0.5926079750061035,neutral,0.8394479751586914
2014/11/21_08:26,The President is taking steps to fix our broken immigration system—stand up to those who want to block progress: http://ofa.bo/e1fW,910,1501,,USA,0.4298291802406311,positive,0.608042299747467
2014/11/20_17:24,My fellow Americans we are and always will be a nation of immigrants.  #ImmigrationAction,11823,11144,['Americans' 'NORP'],USA,0.7365066409111023,neutral,0.6699191331863403
2014/11/20_17:02,LIVE: The President is addressing the nation about actions he's taking to help fix our immigration system. http://ofa.bo/f1gF,872,1104,,politics,0.46866264939308167,neutral,0.6097118258476257
2014/11/20_13:06,Tonight the President will announce the actions he's taking to fix our broken immigration system. Tune in at 8 pm ET: http://ofa.bo/p1mb,946,1128,,politics,0.5726819634437561,neutral,0.6783351898193359
2014/11/20_11:34,A better immigration system will strengthen our economy and our families—stand up for #ImmigrationAction: http://ofa.bo/i1g9,1247,1641,,family,0.6824362874031067,positive,0.8335722088813782
2014/11/19_16:35,Tune in tomorrow: The President will address the nation on the common-sense steps he's taking on immigration.http://ofa.bo/p1la,1281,1673,,politics,0.5768086910247803,neutral,0.5442896485328674
2014/11/19_11:08,The President will address the nation tomorrow about the steps he's taking to help fix our broken immigration system. http://ofa.bo/i1el,1138,1531,,politics,0.47799384593963623,neutral,0.5682252645492554
2014/11/19_08:24,WATCH: President Obama is speaking about how technology is transforming schools. http://ofa.bo/r1fN  #ConnectED,344,722,['Obama' 'PERSON'],USA,0.5104438066482544,neutral,0.5675714015960693
2014/11/18_14:00,Heath care open enrollment is here again. Find a plan that's right for you. http://ofa.bo/t1ec,461,855,,health,0.8972680568695068,neutral,0.5716977715492249
2014/11/18_12:35,ICYMI: Health care enrollment is back. http://ofa.bo/a1dY  #GetCovered #StayCovered,303,591,,health,0.9271960258483887,neutral,0.5492526888847351
2014/11/18_09:39,Today: Check 'sign up for health insurance' off your to-do list. http://ofa.bo/g1bd  #GetCovered #StayCoveredpic.twitter.com/qPl3xORlJ9,345,661,,health,0.9363619089126587,neutral,0.7457455992698669
2014/11/18_07:59,Why gamble with your health? It's easy to get quality affordable health coverage. http://ofa.bo/r1ee  #GetCoveredpic.twitter.com/cERdTid5c8,407,762,,health,0.8972069025039673,neutral,0.5265415906906128
2014/11/17_15:02,Before Obamacare finding coverage was nearly impossible for Rick: http://ofa.bo/j1cb  #ThisIsWhypic.twitter.com/QFOIbZNq34,537,893,"['Obamacare' 'ORG'],['Rick' 'PERSON']",health,0.6077911257743835,neutral,0.49001550674438477
2014/11/17_10:07,Add your name to join the team that believes quality affordable health coverage is worth fighting for:http://ofa.bo/s1en,438,916,,health,0.89164799451828,positive,0.7718740105628967
2014/11/17_07:54,Now's your chance to get covered. The health care marketplace is now open again for all Americans: http://ofa.bo/h1cg  #ReadySetEnroll,480,785,['Americans' 'NORP'],health,0.696212887763977,positive,0.6753761172294617
2014/11/15_14:51,So spread the word. Tell your friends and family members to get covered. http://ofa.bo/e1al,2446,1392,,family,0.5137166976928711,neutral,0.7288526892662048
2014/11/15_11:29,Thanks to health care reform Doris finally has an affordable plan. http://ofa.bo/j1ar  #ThisIsWhypic.twitter.com/aJE1yeoHjC,598,1197,['Doris' 'PERSON'],health,0.8258792757987976,positive,0.7932210564613342
2014/11/15_09:56,Watch the weekly address—tell your friends and family to #GetCovered and #StayCovered:http://ofa.bo/g1Zz,374,667,,family,0.6044691801071167,neutral,0.6045655608177185
2014/11/15_06:09,Let's go: The health care marketplace is open again. http://ofa.bo/d1YG  #ReadySetEnrollpic.twitter.com/dtlCVoy2Ao,866,1140,,health,0.8954991698265076,positive,0.6971161961555481
2014/11/14_16:45,Chip in $5 right now to support @OFA go all in for health care: http://ofa.bo/a1an,210,585,['@OFA' 'ORG'],health,0.8996370434761047,neutral,0.6651008129119873
2014/11/14_13:04,You're not an Incredible. #GetCovered #RuinAPixarMovie,1501,2454,,business,0.6241765022277832,negative,0.5792716145515442
2014/11/14_11:55,There's something coming tomorrow––and it's going to be big: http://ofa.bo/t1ar  #ReadySetEnroll,367,685,,business,0.4861806333065033,positive,0.8399884104728699
2014/11/14_10:56,Tonight's budget deadline matters. Chip in now: http://ofa.bo/j1ZK pic.twitter.com/AGVlKVilaS,247,527,,finance,0.4523886442184448,neutral,0.8287900686264038
2014/11/14_10:03,Add your name: @OFA is going all in for #Obamacare and here's how you can do your part. http://ofa.bo/q1bG  #ReadySetEnroll,250,522,['@OFA' 'ORG'],health,0.7176517248153687,neutral,0.5291537046432495
2014/11/14_09:15,CHIP IN NOW: Get your impact doubled now before this critical budget deadline. http://ofa.bo/t1aT,167,448,,finance,0.4403005838394165,neutral,0.613714337348938
2014/11/14_08:20,Drop everything: Watch this—it's time to get covered and stay covered. http://ofa.bo/c1Y0  #ReadySetEnroll,273,578,,business,0.3969719707965851,neutral,0.694318413734436
2014/11/14_05:38,Funke's health coverage isn't in jeopardy and she can afford it too: http://ofa.bo/a1Zo  #ThisIsWhypic.twitter.com/vh8eVwN3lM,497,869,['Funke' 'PERSON'],health,0.8408548831939697,neutral,0.5168227553367615
2014/11/13_15:40,If you believe health care reform is worth fighting for add your name: http://ofa.bo/p1gM,520,1123,,health,0.9464726448059082,neutral,0.6649887561798096
2014/11/13_12:49,Organizers across the country are going all in for health care this fall. Join in: http://ofa.bo/p1fQ,252,592,,health,0.9479684829711914,positive,0.7006362080574036
2014/11/13_10:44,You can make a real impact for #Obamacare right now: http://ofa.bo/q1Yq pic.twitter.com/S7R1lK4WbA,438,762,['Obamacare' 'EVENT'],health,0.9359394311904907,positive,0.6746463179588318
2014/11/13_08:45,ICYMI: The United States has made a groundbreaking deal with China on cutting carbon pollution. http://ofa.bo/f1Xe  #ActOnClimate,485,957,"['The United States' 'GPE'],['China' 'GPE']",USA,0.6087407469749451,positive,0.623809814453125
2014/11/13_07:48,It starts with you. Watch the new @ItsOnUs video aimed at ending sexual assault: http://ofa.bo/t1Xv,441,829,['@ItsOnUs' 'ORG'],USA,0.6126726865768433,neutral,0.7404228448867798
2014/11/13_06:02,The world's two largest economies are standing together to fight climate change: http://ofa.bo/t1Xq  #ActOnClimate,602,1160,,climate change,0.861860454082489,positive,0.7792937159538269
2014/11/12_15:26,This is a huge win for anyone that's fighting to #ActOnClimate: http://ofa.bo/h1X5 pic.twitter.com/gDwvQqOGrb,2087,2875,,climate change,0.9281438589096069,positive,0.9436342120170593
2014/11/12_13:31,The #Obamacare marketplace opens Saturday—spread the word about why getting covered matters: http://ofa.bo/h1Wy pic.twitter.com/iOGnzCGMPz,547,710,['#Obamacare marketplace' 'LAW'],health,0.8061699271202087,neutral,0.759320080280304
2014/11/12_12:29,Stand with the President's global leadership in the fight against climate change: http://ofa.bo/d1Uh  #ActOnClimate,444,820,,climate change,0.8577947020530701,positive,0.5259961485862732
2014/11/12_10:07,Add your name if you support the President's historic agreement with China on climate change: http://ofa.bo/q1YN  #ActOnClimate,563,1040,['China' 'GPE'],climate change,0.7601441740989685,neutral,0.6431863903999329
2014/11/12_06:02,This is huge: The United States and China have just agreed on an ambitious new joint plan to cut carbon pollution.http://ofa.bo/b1ZE,1852,2650,"['The United States' 'GPE'],['China' 'GPE']",USA,0.469650536775589,positive,0.8057339191436768
2014/11/11_13:06,This is about keeping the internet open and free—sign the petition: http://ofa.bo/j1V8  #NetNeutrality,1006,1189,,USA,0.42002424597740173,positive,0.6007217168807983
2014/11/11_07:48,We’ll have your backs—just like you had ours. . Happy Veterans Day.pic.twitter.com/gy0APQFIy4,2167,3868,['Veterans Day.pic.twitter.com/gy0APQFIy4' 'EVENT'],family,0.9018385410308838,positive,0.8892726898193359
2014/11/11_06:04,Time is winding down—say you'll do your part: http://ofa.bo/a1VB  #Obamacarepic.twitter.com/xJlryiKAeN,440,862,,health,0.803011417388916,neutral,0.6783674955368042
2014/11/10_10:37,Let's go. http://ofa.bo/p1b6  #Obamacarepic.twitter.com/vrdS4q035g,585,946,,health,0.8932592868804932,neutral,0.6474511027336121
2014/11/08_09:51,President Obama: This Veterans Day—and every day—let’s make sure all our veterans know how much we appreciate them.http://ofa.bo/r1Ss,2376,1494,['Obama' 'PERSON'],USA,0.4485712945461273,positive,0.836818516254425
2014/11/07_12:58,Voters across the country took a decisive stand on raising the minimum wage. http://ofa.bo/h1QV  #RaiseTheWage,578,1057,,politics,0.4953669011592865,positive,0.5289024114608765
2014/11/07_11:28,For the first time since the 1990s the private sector has added at least 200K jobs for nine consecutive months. #ActOnJobs,1140,1707,,business,0.6950236558914185,positive,0.7832391262054443
2014/11/06_15:19,Jackie Robinson West All Stars: America's champions.pic.twitter.com/JAmZBdgNuB,1860,3784,"['Jackie Robinson West' 'PERSON'],['America' 'GPE']",USA,0.9375354051589966,neutral,0.6771778464317322
2014/11/01_08:07,Watch the weekly address: President Obama wants a strong economy with opportunities for women and working families.http://ofa.bo/s1PO,952,1594,['Obama' 'PERSON'],family,0.5284050107002258,positive,0.583194375038147
2014/10/31_14:37,WATCH: The President and First Lady are welcoming children to the White House for trick-or-treating. http://ofa.bo/s1P6  #HappyHalloween,694,1474,['the White House' 'FAC'],family,0.7897269129753113,positive,0.9379833936691284
2014/10/31_13:16,Tricks treats and hugs. #HappyHalloweenpic.twitter.com/4TKQQ87Gwn,2200,4664,,family,0.7166137099266052,positive,0.9502184391021729
2014/10/31_09:02,It's up to us to restore the ideals that made this country great.  #WomenSucceed,675,1231,,USA,0.6157301664352417,positive,0.7403367161750793
2014/10/31_08:56,President Obama: Let's encourage more women and more girls to go into fields like engineering science and math. #WomenSucceed,1903,2472,['Obama' 'PERSON'],USA,0.5991744995117188,positive,0.5591141581535339
2014/10/31_08:53,We've got to catch up to the 21st century. We've got to pass a fair pay law.  #WomenSucceed,717,1281,,business,0.4111637473106384,neutral,0.6176844239234924
2014/10/31_08:44,When women do well everybody does well. — President Obama #WomenSucceed,2676,2937,['Obama' 'PERSON'],family,0.6234708428382874,positive,0.716819167137146
2014/10/31_08:38,We've got to harness the progress we're seeing in the broader economy to make sure it's working for all Americans. — President Obama,306,680,"['Americans' 'NORP'],['Obama' 'PERSON']",USA,0.6012221574783325,neutral,0.4947041869163513
2014/10/31_08:35,Ten million Americans have now gained the peace of mind of having health insurance. — President Obama,604,1172,"['Americans' 'NORP'],['Obama' 'PERSON']",health,0.8491520881652832,positive,0.5254054069519043
2014/10/31_08:24,LIVE: President Obama is at Rhode Island College speaking about how women succeed in today's economy. http://ofa.bo/a1OA,317,626,"['Obama' 'PERSON'],['Rhode Island College' 'ORG']",USA,0.44557860493659973,neutral,0.616632878780365
2014/10/30_14:03,Even the scariest haunted house is no match for going without health insurance. #ScarierThanHalloweenpic.twitter.com/GOszvpMLAH,1400,1859,,health,0.897297203540802,negative,0.7437592148780823
2014/10/30_11:52,It's all hands on deck for #Obamacare—that includes yours:http://ofa.bo/p1TQ,299,649,,health,0.7631131410598755,positive,0.5167421102523804
2014/10/30_09:07,This is why reform matters: Health care should be available when you need it. http://ofa.bo/h1N3 pic.twitter.com/8YRFejM868,471,819,,health,0.9555348753929138,neutral,0.5277941226959229
2014/10/30_07:09,Team Obamacare is for anyone who thinks all Americans deserve access to quality affordable health care: http://ofa.bo/r1Om,457,1088,"['Obamacare' 'PERSON'],['Americans' 'NORP']",health,0.8225193619728088,neutral,0.6330114603042603
2014/10/29_12:42,Happening now: President Obama is speaking to American health care workers fighting Ebola. http://ofa.bo/h1MQ,442,870,"['Obama' 'PERSON'],['American' 'NORP']",health,0.7765076160430908,neutral,0.7712477445602417
2014/10/29_09:20,Here's your reminder to take this important #Obamacare survey:http://ofa.bo/d1Kn,276,557,,health,0.7299480438232422,neutral,0.6215603947639465
2014/10/29_08:03,Retweet if you agree the fight against climate change can't wait. #ActOnClimatepic.twitter.com/rXXIDwU5nV,2795,1617,,climate change,0.8761584758758545,positive,0.6350981593132019
2014/10/28_12:03,Happening now: President Obama is delivering a statement. Tune in to watch.http://ofa.bo/g1Kx,324,694,['Obama' 'PERSON'],politics,0.4918166995048523,neutral,0.7150351405143738
2014/10/28_08:21,Take this quick health care survey—it's important everyone gets the facts and information needed to #GetCovered:http://ofa.bo/p1Rn,303,627,,health,0.9151139259338379,neutral,0.5321101546287537
2014/10/27_15:00,Health care reform is helping millions of Americans. Keep the momentum going: http://ofa.bo/f1MB,475,898,['Americans' 'NORP'],health,0.9162882566452026,positive,0.7984102368354797
2014/10/27_10:25,Millions of Americans still need to get health insurance—this is your chance to make an impact:http://ofa.bo/b1OY,426,860,['Americans' 'NORP'],health,0.9109447598457336,neutral,0.5714373588562012
2014/10/27_09:21,Take a stand for #Obamacare: http://ofa.bo/q1N8,358,807,['Obamacare' 'EVENT'],health,0.9515988826751709,neutral,0.7137518525123596
2014/10/27_07:46,On November 15th @OFA volunteers will hit the ground running for health care enrollment: http://ofa.bo/g1KU,286,677,['@OFA' 'ORG'],health,0.9069164991378784,neutral,0.8800410628318787
2014/10/25_14:28,Better health coverage at lower costs isn't just a goal anymore—it's actually happening. http://ofa.bo/a1Ll,728,1398,,health,0.8861956596374512,positive,0.6790300607681274
2014/10/23_14:18,Will you weigh in on #Obamacare? http://ofa.bo/b1NB,403,892,,health,0.8927786946296692,neutral,0.8533898591995239
2014/10/23_12:57,This matters: Obamacare is helping millions get quality affordable health care. http://ofa.bo/r1Lj,436,887,['Obamacare' 'ORG'],health,0.9179187417030334,positive,0.6348925828933716
2014/10/23_11:32,For everyone who has health insurance here's a big way #Obamacare works for you: http://ofa.bo/i1Jk pic.twitter.com/a5GyaHDfGo,501,846,['#Obamacare' 'LAW'],health,0.9387986063957214,positive,0.6656434535980225
2014/10/23_09:49,The other side isn't done trying to derail health care reform. Join the team fighting to protect it: http://ofa.bo/d1I0,373,773,,health,0.90058833360672,neutral,0.6333302855491638
2014/10/23_07:55,Take this short survey about health care: http://ofa.bo/q1LR,295,624,,health,0.9679628610610962,neutral,0.8897832036018372
2014/10/22_08:14,Defend health care reform—join Team Obamacare: http://ofa.bo/a1Jy,453,954,['Obamacare' 'PERSON'],health,0.8931752443313599,neutral,0.7730247378349304
2014/10/21_15:56,The countdown until open enrollment has begun. #HealthCareCountdownpic.twitter.com/v0Zy3ItSYE,3806,932,,health,0.8876474499702454,neutral,0.8698766231536865
2014/10/21_13:45,Obamacare is reducing costs and improving access to health care for millions. That's worth fighting for: http://ofa.bo/a1Jb,732,1140,['Obamacare' 'ORG'],health,0.936733603477478,positive,0.7970400452613831
2014/10/21_10:29,Has the new law worked? For many the answer is a resounding yes. More from @AsburyParkPress: http://ofa.bo/i1IM  #Obamacare,343,714,['@AsburyParkPress' 'ORG'],health,0.6020062565803528,positive,0.6169490814208984
2014/10/21_08:26,Thousands have taken a stand for health care reform—the fight's not over. Add your name:http://ofa.bo/a1IZ,326,788,,health,0.856282651424408,positive,0.5345415472984314
2014/10/20_14:08,Here are ways to do your part before November 15th: http://ofa.bo/d1GK  #Obamacare,366,695,,health,0.8497890830039978,neutral,0.6847222447395325
2014/10/20_12:12,"Read this story about #Obamacare from @BloombergNews: ""None of the most dire predictions has come to pass."" http://ofa.bo/h1H4",433,707,"['Obamacare' 'EVENT'],['@BloombergNews' 'ORG']",health,0.9436367154121399,negative,0.5452781915664673
2014/10/20_11:09,Add your name: http://ofa.bo/b1Kf  Tell lawmakers that minimum wage workers shouldn't have to raise a family in poverty. #RaiseTheWage,496,780,,family,0.7382380366325378,neutral,0.5141112208366394
2014/10/20_07:57,When the health insurance marketplace opens again on November 15th be part of the team helping out: http://ofa.bo/d1G2,348,707,,health,0.8680016994476318,neutral,0.5416203737258911
2014/10/18_08:36,Add your name if you're one of the 7 out of 10 Americans that supports raising the minimum wage: http://ofa.bo/c1FX  #RaiseTheWage,752,1414,['Americans' 'NORP'],USA,0.45050156116485596,neutral,0.7515398263931274
2014/10/17_09:01,Happening now: President Obama is speaking at the Consumer Financial Protection Bureau. http://ofa.bo/g1Ds,259,605,"['Obama' 'PERSON'],['the Consumer Financial Protection Bureau' 'ORG']",finance,0.6429757475852966,neutral,0.8175601959228516
2014/10/16_13:00,If you do one meaningful thing today take the pledge to help Americans get covered: http://ofa.bo/e1FG,366,842,['Americans' 'NORP'],USA,0.5969672799110413,neutral,0.6298848986625671
2014/10/16_11:14,Team #Obamacare needs you: http://ofa.bo/f1FR,331,701,,health,0.9058600664138794,neutral,0.6833959817886353
2014/10/16_10:03,Make this #Obamacare pledge: http://ofa.bo/b1Hv pic.twitter.com/PX5CGdzEae,3629,769,,health,0.8623551726341248,neutral,0.7669153809547424
2014/10/16_08:27,Last spring volunteers across the country helped millions get health insurance. It's about time to do that again: http://ofa.bo/g1DP,356,754,,health,0.8224891424179077,positive,0.8391492366790771
2014/10/15_15:41,Make this simple commitment: Say you'll help spread the word about health care enrollment. http://ofa.bo/a1G0,529,864,,health,0.858109176158905,neutral,0.6044376492500305
2014/10/15_10:53,This work needs you. Pledge to do your part for health care enrollment: http://ofa.bo/i1El,307,650,,health,0.9077876806259155,positive,0.5104045867919922
2014/10/15_09:06,You ready? #HealthCareCountdownpic.twitter.com/9PUOmOeCnK,514,853,,health,0.9282847046852112,neutral,0.8426803350448608
2014/10/14_17:08,LAST CALL: Add your name tonight to tell the EPA you support cutting carbon pollution. http://ofa.bo/s1Ev,506,862,['EPA' 'ORG'],climate change,0.6258026957511902,neutral,0.7276175022125244
2014/10/14_14:04,It's easy to take a meaningful stand for cutting carbon pollution right now: http://ofa.bo/f1EG  #ActOnClimate,381,683,,climate change,0.8290771245956421,positive,0.6197921633720398
2014/10/14_12:19,This is a big moment in the fight against climate change—stick it to climate change deniers by adding your name: http://ofa.bo/s1Et,593,815,,climate change,0.9493494033813477,neutral,0.47540128231048584
2014/10/14_09:25,Learn why major companies are dropping their support of ALEC: http://ofa.bo/q1CN  #ActOnClimate,342,586,['ALEC' 'ORG'],business,0.5789003968238831,neutral,0.5425052642822266
2014/10/14_08:18,DEADLINE TONIGHT: Add your name to tell the EPA you support cutting carbon pollution. http://ofa.bo/p1If,401,722,['EPA' 'ORG'],climate change,0.6734646558761597,neutral,0.7074068188667297
2014/10/13_11:44,This is one meaningful way you can fight climate change now: http://ofa.bo/s1EA  #ActOnClimate,455,829,,climate change,0.9463882446289062,positive,0.6921793818473816
2014/10/11_10:50,A hard day’s work deserves a fair day’s pay.  http://ofa.bo/e1Bi  #RaiseTheWage,1333,1952,,business,0.5290831327438354,neutral,0.5304199457168579
2014/10/11_09:14,If you support cutting carbon pollution from the air add your name here: http://ofa.bo/a1CN  #ActOnClimate,700,1263,,climate change,0.7033356428146362,neutral,0.7143828272819519
2014/10/11_07:47,Watch the weekly address: President Obama makes the case for why it's time to #RaiseTheWage.http://ofa.bo/g19s,440,934,['Obama' 'PERSON'],politics,0.6376743912696838,neutral,0.7131908535957336
2014/10/10_12:33,There's support from both sides of the aisle on raising the minimum wage: http://ofa.bo/s1BR  #With1010,403,855,,politics,0.6065751910209656,positive,0.8441776037216187
2014/10/10_09:28,If you think no one who works full time should raise a family in poverty sign this petition: http://ofa.bo/r1CS  #With1010,612,991,,family,0.7404029369354248,negative,0.49285686016082764
2014/10/10_06:18,It's time: #With1010 both the economy and American workers get a hand.pic.twitter.com/6RqSPHYBnx,669,1252,['American' 'NORP'],USA,0.4796157479286194,neutral,0.6847205758094788
2014/10/10_05:00,Watch President Obama's message to @OFA supporters: It's time to raise the minimum wage. http://ofa.bo/t1Ax  #With1010,323,703,"['Obama' 'PERSON'],['@OFA' 'ORG']",politics,0.6430292129516602,neutral,0.7632483243942261
2014/10/09_14:38,Cutting carbon pollution will lead to a safer climate. Take action: http://ofa.bo/r1Bu pic.twitter.com/D8USYEj9Rj,596,962,,climate change,0.6624614596366882,positive,0.5445123314857483
2014/10/09_08:14,Let the other side know: Growing the economy and fighting climate change aren't contradictory. http://ofa.bo/d188  #ActOnClimate,566,828,,climate change,0.7981727123260498,neutral,0.620616614818573
2014/10/08_15:57,It's time to get real about climate change—starting with the @EPA's plan to cut carbon pollution: http://ofa.bo/s1A8  #ActOnClimate,608,1016,['@EPA' 'ORG'],climate change,0.917609691619873,neutral,0.6411985158920288
2014/10/08_14:12,Here's your chance to take a stand against climate change denial: http://ofa.bo/i195  #ActOnClimate,451,776,,climate change,0.9105178713798523,neutral,0.6744176745414734
2014/10/08_12:44,It's not just workers: According to a new survey support is high among employers to #RaiseTheWage.http://ofa.bo/b1CO,392,834,,business,0.7501274943351746,positive,0.8580414652824402
2014/10/08_09:58,Lew a business owner in St. Louis knows that a fair wage is a key part of the American dream. Check out his story:http://ofa.bo/i18r,324,690,"['Lew' 'PERSON'],['St. Louis' 'GPE'],['American' 'NORP']",business,0.7954345941543579,neutral,0.6076544523239136
2014/10/08_08:28,Have you signed the #RaiseTheWage petition yet? http://ofa.bo/d17U  Say you're ready for America to get a raise.,409,700,"['#RaiseTheWage petition' 'WORK_OF_ART'],['America' 'GPE']",USA,0.8323728442192078,neutral,0.7536298632621765
2014/10/07_07:47,Step up—show your support for cutting carbon pollution: http://ofa.bo/f18e  #ActOnClimatepic.twitter.com/DuF4lDied1,4041,1641,,climate change,0.7970807552337646,neutral,0.6040588021278381
